,lsoa,lat,lon
794,E01000795,51.3625,0.10783
795,E01000796,51.41336,-0.06008
796,E01000797,51.41341,-0.04047
797,E01000798,51.41275,-0.05547
798,E01000799,51.41307,-0.05058
799,E01000800,51.41186,-0.06401
800,E01000801,51.40887,-0.05528
801,E01000802,51.41976,-0.05558
802,E01000803,51.42098,-0.05002
803,E01000804,51.42018,-0.0408
804,E01000805,51.41668,-0.04909
805,E01000806,51.41655,-0.0564
806,E01000807,51.39383,0.07115
807,E01000808,51.38335,0.08515
808,E01000809,51.385,0.06608
809,E01000810,51.38806,0.08283
810,E01000811,51.38558,0.07125
811,E01000812,51.37974,0.09519
812,E01000813,51.38157,0.07426
813,E01000814,51.37521,0.09103
814,E01000815,51.39263,0.08264
815,E01000816,51.4251,0.01906
816,E01000817,51.42153,0.01151
817,E01000818,51.41934,0.03319
818,E01000819,51.41996,0.02074
819,E01000820,51.41576,0.02587
820,E01000821,51.41774,0.01066
821,E01000822,51.41425,0.01175
822,E01000823,51.41199,0.02041
823,E01000824,51.41152,0.01431
824,E01000825,51.40882,0.02375
825,E01000826,51.39236,-0.00725
826,E01000827,51.39288,0.00501
827,E01000828,51.40164,-0.00062
828,E01000829,51.39926,0.01266
829,E01000830,51.39688,-0.0099
830,E01000831,51.39829,0.00354
831,E01000832,51.38306,-0.01083
832,E01000833,51.3887,-0.00274
833,E01000834,51.38372,0.00056
834,E01000835,51.37809,-0.01799
835,E01000836,51.38041,-0.0059
836,E01000837,51.38109,-0.0223
837,E01000838,51.37576,-0.00301
838,E01000839,51.37181,-0.02165
839,E01000840,51.36874,-0.0131
840,E01000841,51.37341,-0.01427
841,E01000842,51.54677,-0.16783
842,E01000843,51.54729,-0.16201
843,E01000844,51.54516,-0.17099
844,E01000845,51.54511,-0.16275
845,E01000846,51.54289,-0.16334
846,E01000847,51.54306,-0.16929
847,E01000848,51.54922,-0.16888
848,E01000849,51.54947,-0.16538
849,E01000850,51.52012,-0.132
850,E01000851,51.52169,-0.13842
851,E01000852,51.5251,-0.13027
852,E01000853,51.52463,-0.12452
853,E01000854,51.52344,-0.13554
854,E01000855,51.52114,-0.12682
855,E01000856,51.54259,-0.14181
856,E01000857,51.54174,-0.15931
857,E01000858,51.54236,-0.14878
858,E01000859,51.54099,-0.15481
859,E01000860,51.53859,-0.15692
860,E01000861,51.53954,-0.13931
861,E01000862,51.53885,-0.14852
862,E01000863,51.53894,-0.14386
863,E01000864,51.54429,-0.12833
864,E01000865,51.54449,-0.13342
865,E01000866,51.54536,-0.13908
866,E01000867,51.54277,-0.13703
867,E01000868,51.54213,-0.12851
868,E01000869,51.54689,-0.12995
869,E01000870,51.54744,-0.13669
870,E01000871,51.5553,-0.20248
871,E01000872,51.55336,-0.20913
872,E01000873,51.55266,-0.2002
873,E01000874,51.55292,-0.19308
874,E01000875,51.55042,-0.20446
875,E01000876,51.54886,-0.20109
876,E01000877,51.55443,-0.19526
877,E01000878,51.55613,-0.19128
878,E01000879,51.5538,-0.17945
879,E01000880,51.55365,-0.18462
880,E01000881,51.55039,-0.17856
881,E01000882,51.5482,-0.17389
882,E01000883,51.54697,-0.17711
883,E01000884,51.55988,-0.19138
884,E01000885,51.55853,-0.18468
885,E01000886,51.55493,-0.1542
886,E01000887,51.55456,-0.16226
887,E01000888,51.5541,-0.15809
888,E01000889,51.55237,-0.14996
889,E01000890,51.55204,-0.15588
890,E01000891,51.55108,-0.1517
891,E01000892,51.55093,-0.16075
892,E01000893,51.56015,-0.16702
893,E01000894,51.5583,-0.17275
894,E01000895,51.55716,-0.17778
895,E01000896,51.55571,-0.17009
896,E01000897,51.55253,-0.17217
897,E01000898,51.55231,-0.16626
898,E01000899,51.56439,-0.17964
899,E01000900,51.54783,-0.1527
900,E01000901,51.54843,-0.14926
901,E01000902,51.54762,-0.15611
902,E01000903,51.54909,-0.15816
903,E01000904,51.54432,-0.14869
904,E01000905,51.54585,-0.1523
905,E01000906,51.5444,-0.15719
906,E01000907,51.56394,-0.14252
907,E01000908,51.56403,-0.14617
908,E01000909,51.56201,-0.1494
909,E01000910,51.55885,-0.14553
910,E01000911,51.55862,-0.14226
911,E01000912,51.55986,-0.15589
912,E01000913,51.56831,-0.15893
913,E01000914,51.51877,-0.11721
914,E01000915,51.52146,-0.11924
915,E01000916,51.52078,-0.10853
916,E01000917,51.52018,-0.11083
917,E01000918,51.51658,-0.12259
918,E01000919,51.51512,-0.12723
919,E01000920,51.52295,-0.11572
920,E01000921,51.5538,-0.14054
921,E01000922,51.54951,-0.14367
922,E01000923,51.55261,-0.13847
923,E01000924,51.55213,-0.13477
924,E01000925,51.55017,-0.13667
925,E01000926,51.54963,-0.13194
926,E01000927,51.54666,-0.14398
927,E01000928,51.55412,-0.1434
928,E01000929,51.53766,-0.18727
929,E01000930,51.53739,-0.19068
930,E01000931,51.54358,-0.19792
931,E01000932,51.54302,-0.1946
932,E01000933,51.54024,-0.19212
933,E01000934,51.54009,-0.18162
934,E01000935,51.54002,-0.18545
935,E01000936,51.52579,-0.11604
936,E01000937,51.52525,-0.12093
937,E01000938,51.52951,-0.11844
938,E01000939,51.52894,-0.12121
939,E01000940,51.52693,-0.11831
940,E01000941,51.5276,-0.1232
941,E01000942,51.52804,-0.12674
942,E01000943,51.52624,-0.12705
943,E01000944,51.52721,-0.1431
944,E01000945,51.52823,-0.13632
945,E01000946,51.52974,-0.14608
946,E01000947,51.53434,-0.13943
947,E01000948,51.5353,-0.14549
948,E01000949,51.53091,-0.14286
949,E01000950,51.53103,-0.14049
950,E01000951,51.52889,-0.14141
951,E01000952,51.53382,-0.13422
952,E01000953,51.53552,-0.12678
953,E01000954,51.53202,-0.13647
954,E01000955,51.5307,-0.13295
955,E01000956,51.52981,-0.12863
956,E01000957,51.54098,-0.13372
957,E01000958,51.53772,-0.13291
958,E01000959,51.53651,-0.13686
959,E01000960,51.54525,-0.17997
960,E01000961,51.54192,-0.1775
961,E01000962,51.54332,-0.18258
962,E01000963,51.54118,-0.17319
963,E01000964,51.54578,-0.18552
964,E01000965,51.5429,-0.19042
965,E01000966,51.54236,-0.18612
966,E01000967,51.5394,-0.16547
967,E01000968,51.54484,-0.19268
968,E01000969,51.55103,-0.18869
969,E01000970,51.55028,-0.19353
970,E01000971,51.55059,-0.19662
971,E01000972,51.54886,-0.18473
972,E01000973,51.54717,-0.1917
973,E01000974,51.54731,-0.1991
974,E01000975,51.37708,-0.08901
975,E01000976,51.38089,-0.08841
976,E01000977,51.37787,-0.07605
977,E01000978,51.37724,-0.08026
978,E01000979,51.37723,-0.08398
979,E01000980,51.38622,-0.08189
980,E01000981,51.38467,-0.07502
981,E01000982,51.38396,-0.08124
982,E01000983,51.38133,-0.07616
983,E01000984,51.3818,-0.08369
984,E01000985,51.37986,-0.06073
985,E01000986,51.3771,-0.07029
986,E01000987,51.38049,-0.06604
987,E01000988,51.39148,-0.05364
988,E01000989,51.38929,-0.04718
989,E01000990,51.38823,-0.05955
990,E01000991,51.38429,-0.04837
991,E01000992,51.38516,-0.05947
992,E01000993,51.38266,-0.06965
993,E01000994,51.4025,-0.11045
994,E01000995,51.40032,-0.1155
995,E01000996,51.39972,-0.10958
996,E01000997,51.3978,-0.10743
997,E01000998,51.39947,-0.10444
998,E01000999,51.39741,-0.11248
999,E01001000,51.39659,-0.10154
1000,E01001001,51.39476,-0.09674
1001,E01001002,51.39424,-0.10752
1002,E01001003,51.39347,-0.10143
1003,E01001004,51.39131,-0.10456
1004,E01001005,51.38368,-0.11152
1005,E01001006,51.38304,-0.12573
1006,E01001007,51.38708,-0.12772
1007,E01001008,51.38294,-0.11804
1008,E01001009,51.38488,-0.11401
1009,E01001010,51.37808,-0.1198
1010,E01001011,51.38195,-0.1094
1011,E01001012,51.38199,-0.10304
1012,E01001013,51.37951,-0.1068
1013,E01001014,51.37475,-0.11224
1014,E01001015,51.31396,-0.13202
1015,E01001016,51.31833,-0.12565
1016,E01001017,51.3048,-0.13907
1017,E01001018,51.30819,-0.11357
1018,E01001019,51.30997,-0.12766
1019,E01001020,51.30422,-0.12008
1020,E01001021,51.2964,-0.12275
1021,E01001022,51.29922,-0.10665
1022,E01001023,51.31993,-0.13729
1023,E01001024,51.32063,-0.14572
1024,E01001025,51.32008,-0.15498
1025,E01001026,51.31676,-0.15574
1026,E01001027,51.31027,-0.15003
1027,E01001028,51.33256,-0.14068
1028,E01001029,51.33581,-0.12484
1029,E01001030,51.32949,-0.13134
1030,E01001031,51.32472,-0.14118
1031,E01001032,51.34861,-0.08296
1032,E01001033,51.35021,-0.10165
1033,E01001034,51.35066,-0.09317
1034,E01001035,51.36395,-0.08983
1035,E01001036,51.35974,-0.0804
1036,E01001037,51.36024,-0.09575
1037,E01001038,51.36012,-0.09008
1038,E01001039,51.35409,-0.08754
1039,E01001040,51.35626,-0.09544
1040,E01001041,51.35402,-0.10014
1041,E01001042,51.37123,-0.10383
1042,E01001043,51.36972,-0.09899
1043,E01001044,51.36837,-0.08722
1044,E01001045,51.37388,-0.09432
1045,E01001046,51.37169,-0.08307
1046,E01001047,51.36564,-0.09541
1047,E01001048,51.37931,-0.09721
1048,E01001049,51.36903,-0.07297
1049,E01001050,51.37387,-0.08474
1050,E01001051,51.35669,-0.02223
1051,E01001052,51.35803,-0.01736
1052,E01001053,51.34853,-0.01373
1053,E01001054,51.35342,-0.02373
1054,E01001055,51.35454,-0.01323
1055,E01001056,51.35105,-0.01558
1056,E01001057,51.3493,-0.0202
1057,E01001058,51.34808,-0.03785
1058,E01001059,51.34589,-0.04465
1059,E01001060,51.34081,-0.02831
1060,E01001061,51.35085,-0.04919
1061,E01001062,51.37074,-0.05816
1062,E01001063,51.37204,-0.04773
1063,E01001064,51.36079,-0.04439
1064,E01001065,51.35398,-0.02988
1065,E01001066,51.34967,-0.05266
1066,E01001067,51.32511,-0.11921
1067,E01001068,51.32106,-0.0968
1068,E01001069,51.32403,-0.1094
1069,E01001070,51.31855,-0.1116
1070,E01001071,51.31463,-0.08781
1071,E01001072,51.3101,-0.09956
1072,E01001073,51.33221,-0.11705
1073,E01001074,51.32876,-0.12326
1074,E01001075,51.32668,-0.10365
1075,E01001076,51.34005,-0.00948
1076,E01001077,51.34479,-0.01516
1077,E01001078,51.34383,-0.0211
1078,E01001079,51.33939,-0.00353
1079,E01001080,51.33864,-0.01415
1080,E01001081,51.3337,-0.00387
1081,E01001082,51.3473,-0.00794
1082,E01001083,51.41433,-0.11566
1083,E01001084,51.41901,-0.11196
1084,E01001085,51.41201,-0.12483
1085,E01001086,51.40506,-0.1158
1086,E01001087,51.40991,-0.11855
1087,E01001088,51.40597,-0.13004
1088,E01001089,51.40863,-0.12612
1089,E01001090,51.40587,-0.12221
1090,E01001091,51.40255,-0.12398
1091,E01001092,51.34319,-0.12051
1092,E01001093,51.34793,-0.10961
1093,E01001094,51.34018,-0.13453
1094,E01001095,51.34475,-0.10462
1095,E01001096,51.34069,-0.10298
1096,E01001097,51.33775,-0.11453
1097,E01001098,51.33517,-0.10613
1098,E01001099,51.331,-0.10768
1099,E01001100,51.34602,-0.0983
1100,E01001101,51.33422,-0.08952
1101,E01001102,51.33575,-0.07718
1102,E01001103,51.32966,-0.07334
1103,E01001104,51.32765,-0.08942
1104,E01001105,51.32498,-0.0673
1105,E01001106,51.32124,-0.06389
1106,E01001107,51.34187,-0.09121
1107,E01001108,51.3404,-0.08135
1108,E01001109,51.38709,-0.08821
1109,E01001110,51.38354,-0.09735
1110,E01001111,51.3972,-0.08839
1111,E01001112,51.39332,-0.08289
1112,E01001113,51.39341,-0.08918
1113,E01001114,51.3918,-0.09339
1114,E01001115,51.38802,-0.10103
1115,E01001116,51.38923,-0.09546
1116,E01001117,51.38568,-0.10658
1117,E01001118,51.38563,-0.09643
1118,E01001119,51.34,-0.04697
1119,E01001120,51.34522,-0.05934
1120,E01001121,51.33377,-0.05803
1121,E01001122,51.35603,-0.06993
1122,E01001123,51.35167,-0.06092
1123,E01001124,51.34544,-0.07334
1124,E01001125,51.34368,-0.06388
1125,E01001126,51.3449,-0.0513
1126,E01001127,51.36931,-0.03493
1127,E01001128,51.36989,-0.02641
1128,E01001129,51.37169,-0.03925
1129,E01001130,51.36661,-0.02746
1130,E01001131,51.3871,-0.04006
1131,E01001132,51.38096,-0.0432
1132,E01001133,51.37647,-0.04093
1133,E01001134,51.37843,-0.05194
1134,E01001135,51.37466,-0.03015
1135,E01001136,51.39697,-0.07827
1136,E01001137,51.41328,-0.08476
1137,E01001138,51.4125,-0.07799
1138,E01001139,51.40275,-0.08311
1139,E01001140,51.40835,-0.08026
1140,E01001141,51.40485,-0.07318
1141,E01001142,51.40407,-0.07665
1142,E01001143,51.40189,-0.06863
1143,E01001144,51.39985,-0.08142
1144,E01001145,51.39857,-0.07069
1145,E01001146,51.40575,-0.09445
1146,E01001147,51.40613,-0.10359
1147,E01001148,51.40778,-0.09625
1148,E01001149,51.40631,-0.08978
1149,E01001150,51.40341,-0.08812
1150,E01001151,51.40319,-0.1037
1151,E01001152,51.40224,-0.09919
1152,E01001153,51.40175,-0.09431
1153,E01001154,51.39929,-0.09178
1154,E01001155,51.39776,-0.09649
1155,E01001156,51.41544,-0.09082
1156,E01001157,51.41351,-0.10605
1157,E01001158,51.41021,-0.09081
1158,E01001159,51.41507,-0.09862
1159,E01001160,51.41051,-0.10212
1160,E01001161,51.40889,-0.11075
1161,E01001162,51.41936,-0.09414
1162,E01001163,51.42058,-0.10184
1163,E01001164,51.41846,-0.08461
1164,E01001165,51.37145,-0.11488
1165,E01001166,51.37053,-0.10656
1166,E01001167,51.36628,-0.11654
1167,E01001168,51.36935,-0.1128
1168,E01001169,51.36212,-0.11025
1169,E01001170,51.36336,-0.10134
1170,E01001171,51.36236,-0.10517
1171,E01001172,51.35819,-0.11719
1172,E01001173,51.35353,-0.10958
1173,E01001174,51.39383,-0.12135
1174,E01001175,51.39286,-0.11064
1175,E01001176,51.39153,-0.12028
1176,E01001177,51.39039,-0.12784
1177,E01001178,51.38974,-0.10997
1178,E01001179,51.38909,-0.11782
1179,E01001180,51.3872,-0.11994
1180,E01001181,51.38786,-0.11241
1181,E01001182,51.39961,-0.12041
1182,E01001183,51.39585,-0.11537
1183,E01001184,51.39667,-0.12258
1184,E01001185,51.38759,-0.06881
1185,E01001186,51.39087,-0.06885
1186,E01001187,51.38791,-0.07711
1187,E01001188,51.3928,-0.07278
1188,E01001189,51.39054,-0.06311
1189,E01001190,51.39905,-0.06106
1190,E01001191,51.39581,-0.07131
1191,E01001192,51.39662,-0.06529
1192,E01001193,51.39049,-0.07595
1193,E01001194,51.39542,-0.05819
1194,E01001195,51.51993,-0.27335
1195,E01001196,51.51704,-0.26556
1196,E01001197,51.51493,-0.27697
1197,E01001198,51.51491,-0.26541
1198,E01001199,51.51381,-0.27038
1199,E01001200,51.51116,-0.26354
1200,E01001201,51.51187,-0.26692
1201,E01001202,51.50908,-0.27105
1202,E01001203,51.50794,-0.26602
1203,E01001204,51.52038,-0.32522
1204,E01001205,51.51631,-0.32841
1205,E01001206,51.522,-0.33032
1206,E01001207,51.51514,-0.32356
1207,E01001208,51.52662,-0.3243
1208,E01001209,51.5279,-0.31393
1209,E01001210,51.52847,-0.33017
1210,E01001211,51.52436,-0.31118
1211,E01001212,51.52305,-0.3187
1212,E01001213,51.5146,-0.37733
1213,E01001214,51.51577,-0.36694
1214,E01001215,51.51275,-0.37456
1215,E01001216,51.51246,-0.36772
1216,E01001217,51.52103,-0.36363
1217,E01001218,51.52054,-0.35766
1218,E01001219,51.51736,-0.36165
1219,E01001220,51.51445,-0.35509
1220,E01001221,51.51341,-0.30419
1221,E01001222,51.51317,-0.31684
1222,E01001223,51.5208,-0.30069
1223,E01001224,51.51928,-0.31908
1224,E01001225,51.51793,-0.30315
1225,E01001226,51.51994,-0.3093
1226,E01001227,51.5176,-0.31509
1227,E01001228,51.51522,-0.31204
1228,E01001229,51.50213,-0.29989
1229,E01001230,51.50612,-0.30252
1230,E01001231,51.50377,-0.28749
1231,E01001232,51.5046,-0.29406
1232,E01001233,51.50109,-0.30445
1233,E01001234,51.51098,-0.29081
1234,E01001235,51.51376,-0.29509
1235,E01001236,51.51007,-0.30143
1236,E01001237,51.50775,-0.2971
1237,E01001238,51.52083,-0.26266
1238,E01001239,51.52264,-0.2554
1239,E01001240,51.5172,-0.25224
1240,E01001241,51.51192,-0.25559
1241,E01001242,51.51215,-0.259
1242,E01001243,51.51069,-0.24898
1243,E01001244,51.50754,-0.25562
1244,E01001245,51.50613,-0.24832
1245,E01001246,51.53035,-0.25695
1246,E01001247,51.52533,-0.2731
1247,E01001248,51.49943,-0.33387
1248,E01001249,51.51157,-0.32333
1249,E01001250,51.51041,-0.33007
1250,E01001251,51.51029,-0.33885
1251,E01001252,51.50752,-0.33574
1252,E01001253,51.50372,-0.33638
1253,E01001254,51.50552,-0.34143
1254,E01001255,51.50546,-0.32988
1255,E01001256,51.53135,-0.37408
1256,E01001257,51.5338,-0.37671
1257,E01001258,51.53266,-0.36519
1258,E01001259,51.52956,-0.36026
1259,E01001260,51.53007,-0.34798
1260,E01001261,51.52623,-0.35332
1261,E01001262,51.53587,-0.36751
1262,E01001263,51.53803,-0.37268
1263,E01001264,51.53584,-0.36086
1264,E01001265,51.54153,-0.35815
1265,E01001266,51.54021,-0.33942
1266,E01001267,51.53589,-0.34966
1267,E01001268,51.53441,-0.35493
1268,E01001269,51.55062,-0.34256
1269,E01001270,51.54806,-0.35462
1270,E01001271,51.54931,-0.3489
1271,E01001272,51.54285,-0.34772
1272,E01001273,51.51997,-0.28749
1273,E01001274,51.51992,-0.28291
1274,E01001275,51.5187,-0.29496
1275,E01001276,51.53475,-0.28432
1276,E01001277,51.5316,-0.29608
1277,E01001278,51.52749,-0.28909
1278,E01001279,51.52762,-0.30202
1279,E01001280,51.52462,-0.29601
1280,E01001281,51.52689,-0.30685
1281,E01001282,51.52451,-0.33467
1282,E01001283,51.52521,-0.34043
1283,E01001284,51.52238,-0.34638
1284,E01001285,51.52049,-0.33913
1285,E01001286,51.51888,-0.33368
1286,E01001287,51.52043,-0.3438
1287,E01001288,51.51653,-0.3377
1288,E01001289,51.51443,-0.33321
1289,E01001290,51.51371,-0.34353
1290,E01001291,51.52797,-0.36681
1291,E01001292,51.52568,-0.36017
1292,E01001293,51.52564,-0.36738
1293,E01001294,51.52509,-0.37424
1294,E01001295,51.52353,-0.3706
1295,E01001296,51.52077,-0.3693
1296,E01001297,51.51882,-0.37808
1297,E01001298,51.51745,-0.37216
1298,E01001299,51.49916,-0.32446
1299,E01001300,51.49815,-0.3099
1300,E01001301,51.49705,-0.30349
1301,E01001302,51.49641,-0.31654
1302,E01001303,51.50073,-0.31113
1303,E01001304,51.49423,-0.30961
1304,E01001305,51.50269,-0.32612
1305,E01001306,51.50095,-0.32016
1306,E01001307,51.54805,-0.33495
1307,E01001308,51.54619,-0.32078
1308,E01001309,51.55612,-0.34952
1309,E01001310,51.55612,-0.35673
1310,E01001311,51.5552,-0.34342
1311,E01001312,51.55428,-0.33497
1312,E01001313,51.5526,-0.32485
1313,E01001314,51.55077,-0.32868
1314,E01001315,51.55212,-0.35765
1315,E01001316,51.55399,-0.36292
1316,E01001317,51.55172,-0.37525
1317,E01001318,51.55193,-0.36686
1318,E01001319,51.54911,-0.36069
1319,E01001320,51.54879,-0.38559
1320,E01001321,51.54594,-0.37815
1321,E01001322,51.54543,-0.36579
1322,E01001323,51.54497,-0.37191
1323,E01001324,51.53952,-0.37923
1324,E01001325,51.53825,-0.40808
1325,E01001326,51.54361,-0.38905
1326,E01001327,51.54008,-0.39699
1327,E01001328,51.53732,-0.38794
1328,E01001329,51.53606,-0.39942
1329,E01001330,51.53355,-0.38499
1330,E01001331,51.53281,-0.39342
1331,E01001332,51.53141,-0.3825
1332,E01001333,51.50266,-0.37715
1333,E01001334,51.50029,-0.37212
1334,E01001335,51.49651,-0.36704
1335,E01001336,51.49475,-0.37347
1336,E01001337,51.50296,-0.34838
1337,E01001338,51.507,-0.36638
1338,E01001339,51.50284,-0.36194
1339,E01001340,51.50647,-0.3531
1340,E01001341,51.53883,-0.31209
1341,E01001342,51.54176,-0.30961
1342,E01001343,51.5408,-0.31801
1343,E01001344,51.53867,-0.3253
1344,E01001345,51.53608,-0.30818
1345,E01001346,51.53709,-0.33466
1346,E01001347,51.53341,-0.31507
1347,E01001348,51.53346,-0.32731
1348,E01001349,51.5314,-0.33821
1349,E01001350,51.51274,-0.28182
1350,E01001351,51.50819,-0.27467
1351,E01001352,51.51005,-0.28508
1352,E01001353,51.5044,-0.27853
1353,E01001354,51.50746,-0.28114
1354,E01001355,51.5044,-0.26709
1355,E01001356,51.5049,-0.27225
1356,E01001357,51.50239,-0.27051
1357,E01001358,51.50052,-0.27519
1358,E01001359,51.51208,-0.3846
1359,E01001360,51.50965,-0.3804
1360,E01001361,51.50907,-0.37299
1361,E01001362,51.50692,-0.38346
1362,E01001363,51.51367,-0.38708
1363,E01001364,51.5153,-0.38244
1364,E01001365,51.50698,-0.39193
1365,E01001366,51.50227,-0.3935
1366,E01001367,51.50144,-0.38384
1367,E01001368,51.50035,-0.39298
1368,E01001369,51.49892,-0.37934
1369,E01001370,51.49802,-0.3971
1370,E01001371,51.49726,-0.3879
1371,E01001372,51.49711,-0.38243
1372,E01001373,51.50331,-0.38609
1373,E01001374,51.4995,-0.26723
1374,E01001375,51.50149,-0.25716
1375,E01001376,51.50287,-0.2629
1376,E01001377,51.49773,-0.25808
1377,E01001378,51.49626,-0.26291
1378,E01001379,51.49961,-0.26106
1379,E01001380,51.49649,-0.2701
1380,E01001381,51.50477,-0.25682
1381,E01001382,51.50501,-0.31387
1382,E01001383,51.50624,-0.32456
1383,E01001384,51.50525,-0.3197
1384,E01001385,51.50218,-0.31657
1385,E01001386,51.50691,-0.30838
1386,E01001387,51.50963,-0.31428
1387,E01001388,51.5093,-0.31825
1388,E01001389,51.50862,-0.3246
1389,E01001390,51.61111,-0.12363
1390,E01001391,51.61083,-0.11327
1391,E01001392,51.61118,-0.12958
1392,E01001393,51.61066,-0.11871
1393,E01001394,51.61112,-0.105
1394,E01001395,51.61027,-0.09641
1395,E01001396,51.60924,-0.10835
1396,E01001397,51.61413,-0.09719
1397,E01001398,51.63929,-0.07278
1398,E01001399,51.63553,-0.07216
1399,E01001400,51.63728,-0.07804
1400,E01001401,51.64018,-0.06559
1401,E01001402,51.63381,-0.0886
1402,E01001403,51.63203,-0.07983
1403,E01001404,51.62677,-0.08501
1404,E01001405,51.64422,-0.07482
1405,E01001406,51.64261,-0.06874
1406,E01001407,51.66965,-0.06819
1407,E01001408,51.66488,-0.08547
1408,E01001409,51.66183,-0.06109
1409,E01001410,51.66528,-0.06105
1410,E01001411,51.66395,-0.08068
1411,E01001412,51.67898,-0.10701
1412,E01001413,51.66877,-0.08453
1413,E01001414,51.66745,-0.09498
1414,E01001415,51.65351,-0.1489
1415,E01001416,51.64497,-0.12376
1416,E01001417,51.66271,-0.13716
1417,E01001418,51.64857,-0.13993
